,time,open,close,low,high,diff,dir,token,dif,body,shadow_up,shadow_down
1214,2022-06-19 06:30:00,966.0,961.1,958.6,971.55,4.9,-,ETHUSD,4.9,0.0,5.5499999999999545,2.5
1215,2022-06-19 06:45:00,961.1,951.1,946.0,964.25,10.0,-,ETHUSD,10.0,0.0,3.1499999999999773,5.100000000000023
1216,2022-06-19 07:00:00,951.1,959.35,946.25,961.95,8.25,+,ETHUSD,8.25,8.25,2.6000000000000227,4.850000000000023
1217,2022-06-19 07:15:00,959.35,956.55,955.2,961.05,2.8,-,ETHUSD,2.8,0.0,1.6999999999999318,1.349999999999909
1218,2022-06-19 07:30:00,956.55,966.55,953.55,971.1,10.0,+,ETHUSD,10.0,10.0,4.550000000000068,3.0
1219,2022-06-19 07:45:00,966.55,965.55,959.25,969.25,1.0,-,ETHUSD,1.0,0.0,2.7000000000000455,6.2999999999999545
1220,2022-06-19 08:00:00,965.55,950.5,950.0,968.35,15.05,-,ETHUSD,15.05,0.0,2.800000000000068,0.5
1221,2022-06-19 08:15:00,950.5,947.85,940.4,955.7,2.65,-,ETHUSD,2.65,0.0,5.2000000000000455,7.4500000000000455
1222,2022-06-19 08:30:00,947.85,938.95,933.9,949.0,8.9,-,ETHUSD,8.9,0.0,1.1499999999999773,5.050000000000068
1223,2022-06-19 08:45:00,938.95,944.05,936.55,946.05,5.1,+,ETHUSD,5.1,5.099999999999909,2.0,2.400000000000091
1224,2022-06-19 09:00:00,944.05,952.0,936.8,957.1,7.95,+,ETHUSD,7.95,7.9500000000000455,5.100000000000023,7.25
1225,2022-06-19 09:15:00,952.0,957.2,950.9,963.05,5.2,+,ETHUSD,5.2,5.2000000000000455,5.849999999999909,1.1000000000000227
1226,2022-06-19 09:30:00,957.2,954.9,950.45,959.8,2.3,-,ETHUSD,2.3,0.0,2.599999999999909,4.449999999999932
1227,2022-06-19 09:45:00,954.9,952.55,951.0,959.15,2.35,-,ETHUSD,2.35,0.0,4.25,1.5499999999999545
1228,2022-06-19 10:00:00,952.55,962.5,950.5,963.75,9.95,+,ETHUSD,9.95,9.950000000000045,1.25,2.0499999999999545
1229,2022-06-19 10:15:00,962.5,964.8,961.35,971.2,2.3,+,ETHUSD,2.3,2.2999999999999545,6.400000000000091,1.1499999999999773
1230,2022-06-19 10:30:00,964.8,959.15,957.6,968.5,5.65,-,ETHUSD,5.65,0.0,3.7000000000000455,1.5499999999999545
1231,2022-06-19 10:45:00,959.15,953.55,952.0,960.65,5.6,-,ETHUSD,5.6,0.0,1.5,1.5499999999999545
1232,2022-06-19 11:00:00,953.55,952.25,950.4,958.35,1.3,-,ETHUSD,1.3,0.0,4.800000000000068,1.8500000000000227
1233,2022-06-19 11:15:00,952.25,959.45,952.1,960.3,7.2,+,ETHUSD,7.2,7.2000000000000455,0.849999999999909,0.14999999999997726
1234,2022-06-19 11:30:00,959.45,964.2,959.3,967.6,4.75,+,ETHUSD,4.75,4.75,3.3999999999999773,0.15000000000009095
1235,2022-06-19 11:45:00,964.2,966.1,960.5,968.95,1.9,+,ETHUSD,1.9,1.8999999999999773,2.8500000000000227,3.7000000000000455
1236,2022-06-19 12:00:00,966.1,972.1,962.35,973.6,6.0,+,ETHUSD,6.0,6.0,1.5,3.75
1237,2022-06-19 12:15:00,972.1,988.95,968.35,994.3,16.85,+,ETHUSD,16.85,16.850000000000023,5.349999999999909,3.75
1238,2022-06-19 12:30:00,988.95,994.8,987.3,998.75,5.85,+,ETHUSD,5.85,5.849999999999909,3.9500000000000455,1.650000000000091
1239,2022-06-19 12:45:00,994.8,990.4,987.65,1009.3,4.4,-,ETHUSD,4.4,0.0,14.5,2.75
1240,2022-06-19 13:00:00,990.4,1003.8,985.75,1005.0,13.4,+,ETHUSD,13.4,13.399999999999977,1.2000000000000455,4.649999999999977
1241,2022-06-19 13:15:00,1003.8,1053.2,1002.4,1076.85,49.4,+,ETHUSD,49.4,49.40000000000009,23.649999999999864,1.3999999999999773
1242,2022-06-19 13:30:00,1053.2,1052.4,1044.95,1062.35,0.8,-,ETHUSD,0.8,0.0,9.149999999999864,7.4500000000000455
1243,2022-06-19 13:45:00,1052.4,1061.3,1045.05,1071.45,8.9,+,ETHUSD,8.9,8.899999999999864,10.150000000000091,7.350000000000136
1244,2022-06-19 14:00:00,1061.3,1053.55,1049.4,1064.9,7.75,-,ETHUSD,7.75,0.0,3.6000000000001364,4.149999999999864
1245,2022-06-19 14:15:00,1053.55,1055.75,1048.75,1059.5,2.2,+,ETHUSD,2.2,2.2000000000000455,3.75,4.7999999999999545
1246,2022-06-19 14:30:00,1055.75,1051.1,1045.05,1063.2,4.65,-,ETHUSD,4.65,0.0,7.4500000000000455,6.0499999999999545
1247,2022-06-19 14:45:00,1051.1,1052.5,1047.7,1055.75,1.4,+,ETHUSD,1.4,1.400000000000091,3.25,3.3999999999998636
1248,2022-06-19 15:00:00,1052.5,1058.0,1049.2,1060.75,5.5,+,ETHUSD,5.5,5.5,2.75,3.2999999999999545
1249,2022-06-19 15:15:00,1058.0,1035.9,1026.85,1068.15,22.1,-,ETHUSD,22.1,0.0,10.150000000000091,9.050000000000182
1250,2022-06-19 15:30:00,1035.9,1030.3,1029.6,1043.1,5.6,-,ETHUSD,5.6,0.0,7.199999999999818,0.7000000000000455
1251,2022-06-19 15:45:00,1030.3,1031.0,1025.35,1036.95,0.7,+,ETHUSD,0.7,0.7000000000000455,5.9500000000000455,4.9500000000000455
1252,2022-06-19 16:00:00,1031.0,1031.4,1030.65,1037.45,0.4,+,ETHUSD,0.4,0.40000000000009095,6.0499999999999545,0.34999999999990905
1253,2022-06-19 16:15:00,1031.4,1040.95,1030.8,1042.25,9.55,+,ETHUSD,9.55,9.549999999999955,1.2999999999999545,0.6000000000001364
1254,2022-06-19 16:30:00,1040.95,1034.4,1034.4,1044.8,6.55,-,ETHUSD,6.55,0.0,3.849999999999909,0.0
1255,2022-06-19 16:45:00,1034.4,1019.6,1016.95,1039.3,14.8,-,ETHUSD,14.8,0.0,4.899999999999864,2.6499999999999773
1256,2022-06-19 17:00:00,1019.6,1020.2,1018.5,1028.25,0.6,+,ETHUSD,0.6,0.6000000000000227,8.049999999999955,1.1000000000000227
1257,2022-06-19 17:15:00,1020.2,1028.9,1017.35,1031.0,8.7,+,ETHUSD,8.7,8.700000000000045,2.099999999999909,2.8500000000000227
1258,2022-06-19 17:30:00,1028.9,1030.5,1028.4,1034.25,1.6,+,ETHUSD,1.6,1.599999999999909,3.75,0.5
1259,2022-06-19 17:45:00,1030.5,1035.65,1030.0,1037.9,5.15,+,ETHUSD,5.15,5.150000000000091,2.25,0.5
1260,2022-06-19 18:00:00,1035.65,1031.5,1029.5,1039.3,4.15,-,ETHUSD,4.15,0.0,3.6499999999998636,2.0
1261,2022-06-19 18:15:00,1031.5,1033.6,1025.55,1035.55,2.1,+,ETHUSD,2.1,2.099999999999909,1.9500000000000455,5.9500000000000455
1262,2022-06-19 18:30:00,1033.6,1052.0,1033.45,1063.2,18.4,+,ETHUSD,18.4,18.40000000000009,11.200000000000045,0.14999999999986358
1263,2022-06-19 18:45:00,1052.0,1069.85,1049.7,1076.0,17.85,+,ETHUSD,17.85,17.84999999999991,6.150000000000091,2.2999999999999545
1264,2022-06-19 19:00:00,1069.85,1059.6,1057.65,1072.75,10.25,-,ETHUSD,10.25,0.0,2.900000000000091,1.949999999999818
1265,2022-06-19 19:15:00,1059.6,1058.2,1054.0,1062.1,1.4,-,ETHUSD,1.4,0.0,2.5,4.2000000000000455
1266,2022-06-19 19:30:00,1058.2,1058.85,1052.95,1060.85,0.65,+,ETHUSD,0.65,0.6499999999998636,2.0,5.25
1267,2022-06-19 19:45:00,1058.85,1050.9,1043.75,1064.9,7.95,-,ETHUSD,7.95,0.0,6.050000000000182,7.150000000000091
1268,2022-06-19 20:00:00,1050.9,1046.6,1044.05,1054.65,4.3,-,ETHUSD,4.3,0.0,3.75,2.5499999999999545
1269,2022-06-19 20:15:00,1046.6,1047.3,1043.4,1050.65,0.7,+,ETHUSD,0.7,0.7000000000000455,3.3500000000001364,3.199999999999818
1270,2022-06-19 20:30:00,1047.3,1046.65,1041.2,1050.25,0.65,-,ETHUSD,0.65,0.0,2.9500000000000455,5.4500000000000455
1271,2022-06-19 20:45:00,1046.65,1045.6,1040.5,1047.8,1.05,-,ETHUSD,1.05,0.0,1.1499999999998636,5.099999999999909
1272,2022-06-19 21:00:00,1045.6,1053.3,1043.15,1057.0,7.7,+,ETHUSD,7.7,7.7000000000000455,3.7000000000000455,2.449999999999818
1273,2022-06-19 21:15:00,1053.3,1059.0,1052.0,1064.55,5.7,+,ETHUSD,5.7,5.7000000000000455,5.5499999999999545,1.2999999999999545
1274,2022-06-19 21:30:00,1059.0,1056.5,1055.2,1060.95,2.5,-,ETHUSD,2.5,0.0,1.9500000000000455,1.2999999999999545
1275,2022-06-19 21:45:00,1056.5,1108.95,1055.05,1115.0,52.45,+,ETHUSD,52.45,52.450000000000045,6.0499999999999545,1.4500000000000455
1276,2022-06-19 22:00:00,1108.95,1094.75,1089.6,1129.2,14.2,-,ETHUSD,14.2,0.0,20.25,5.150000000000091
1277,2022-06-19 22:15:00,1094.75,1093.7,1087.95,1098.7,1.05,-,ETHUSD,1.05,0.0,3.9500000000000455,5.75
1278,2022-06-19 22:30:00,1093.7,1100.7,1090.1,1105.6,7.0,+,ETHUSD,7.0,7.0,4.899999999999864,3.6000000000001364
1279,2022-06-19 22:45:00,1100.7,1098.05,1096.55,1108.55,2.65,-,ETHUSD,2.65,0.0,7.849999999999909,1.5
1280,2022-06-19 23:00:00,1098.05,1104.9,1096.05,1117.0,6.85,+,ETHUSD,6.85,6.850000000000136,12.099999999999909,2.0
1281,2022-06-19 23:15:00,1104.9,1123.45,1104.25,1123.65,18.55,+,ETHUSD,18.55,18.549999999999955,0.20000000000004547,0.650000000000091
1282,2022-06-19 23:30:00,1123.45,1134.5,1121.7,1149.9,11.05,+,ETHUSD,11.05,11.049999999999955,15.400000000000091,1.75
1283,2022-06-19 23:45:00,1134.5,1139.9,1133.15,1157.45,5.4,+,ETHUSD,5.4,5.400000000000091,17.549999999999955,1.349999999999909
1284,2022-06-20 00:00:00,1139.9,1135.6,1130.05,1141.45,4.3,-,ETHUSD,4.3,0.0,1.5499999999999545,5.5499999999999545
1285,2022-06-20 00:15:00,1135.6,1126.65,1125.9,1137.25,8.95,-,ETHUSD,8.95,0.0,1.650000000000091,0.75
1286,2022-06-20 00:30:00,1126.65,1130.6,1126.05,1135.1,3.95,+,ETHUSD,3.95,3.949999999999818,4.5,0.6000000000001364
1287,2022-06-20 00:45:00,1130.6,1129.6,1123.25,1135.6,1.0,-,ETHUSD,1.0,0.0,5.0,6.349999999999909
1288,2022-06-20 01:00:00,1129.6,1134.05,1123.65,1136.85,4.45,+,ETHUSD,4.45,4.4500000000000455,2.7999999999999545,5.949999999999818
1289,2022-06-20 01:15:00,1134.05,1140.6,1133.85,1149.55,6.55,+,ETHUSD,6.55,6.5499999999999545,8.950000000000045,0.20000000000004547
1290,2022-06-20 01:30:00,1140.6,1133.85,1130.65,1143.25,6.75,-,ETHUSD,6.75,0.0,2.650000000000091,3.199999999999818
1291,2022-06-20 01:45:00,1133.85,1139.15,1130.9,1140.3,5.3,+,ETHUSD,5.3,5.300000000000182,1.1499999999998636,2.949999999999818
1292,2022-06-20 02:00:00,1139.15,1126.6,1124.35,1140.9,12.55,-,ETHUSD,12.55,0.0,1.75,2.25
1293,2022-06-20 02:15:00,1126.6,1120.0,1118.2,1129.35,6.6,-,ETHUSD,6.6,0.0,2.75,1.7999999999999545
1294,2022-06-20 02:30:00,1120.0,1117.5,1116.3,1124.7,2.5,-,ETHUSD,2.5,0.0,4.7000000000000455,1.2000000000000455
1295,2022-06-20 02:45:00,1117.5,1126.2,1117.25,1128.15,8.7,+,ETHUSD,8.7,8.700000000000045,1.9500000000000455,0.25
1296,2022-06-20 03:00:00,1126.2,1102.5,1100.4,1130.7,23.7,-,ETHUSD,23.7,0.0,4.5,2.099999999999909
1297,2022-06-20 03:15:00,1102.5,1101.25,1099.5,1109.75,1.25,-,ETHUSD,1.25,0.0,7.25,1.75
1298,2022-06-20 03:30:00,1101.25,1089.05,1088.25,1104.15,12.2,-,ETHUSD,12.2,0.0,2.900000000000091,0.7999999999999545
1299,2022-06-20 03:45:00,1089.05,1085.8,1080.4,1093.35,3.25,-,ETHUSD,3.25,0.0,4.2999999999999545,5.399999999999864
1300,2022-06-20 04:00:00,1085.8,1079.1,1076.75,1092.55,6.7,-,ETHUSD,6.7,0.0,6.75,2.349999999999909
1301,2022-06-20 04:15:00,1079.1,1078.15,1072.65,1081.65,0.95,-,ETHUSD,0.95,0.0,2.550000000000182,5.5
1302,2022-06-20 04:30:00,1078.15,1071.75,1070.05,1082.3,6.4,-,ETHUSD,6.4,0.0,4.149999999999864,1.7000000000000455
1303,2022-06-20 04:45:00,1071.75,1073.05,1064.25,1076.4,1.3,+,ETHUSD,1.3,1.2999999999999545,3.3500000000001364,7.5
1304,2022-06-20 05:00:00,1073.05,1081.5,1072.15,1091.75,8.45,+,ETHUSD,8.45,8.450000000000045,10.25,0.8999999999998636
1305,2022-06-20 05:15:00,1081.5,1055.1,1053.35,1082.15,26.4,-,ETHUSD,26.4,0.0,0.650000000000091,1.75
1306,2022-06-20 05:30:00,1055.1,1069.95,1050.05,1071.5,14.85,+,ETHUSD,14.85,14.850000000000136,1.5499999999999545,5.0499999999999545
1307,2022-06-20 05:45:00,1069.95,1073.65,1066.65,1073.95,3.7,+,ETHUSD,3.7,3.7000000000000455,0.2999999999999545,3.2999999999999545
1308,2022-06-20 06:00:00,1073.65,1070.3,1065.05,1075.85,3.35,-,ETHUSD,3.35,0.0,2.199999999999818,5.25
1309,2022-06-20 06:15:00,1070.3,1078.7,1065.1,1081.15,8.4,+,ETHUSD,8.4,8.400000000000091,2.4500000000000455,5.2000000000000455
1310,2022-06-20 06:30:00,1078.7,1086.6,1074.45,1088.6,7.9,+,ETHUSD,7.9,7.899999999999864,2.0,4.25
1311,2022-06-20 06:45:00,1086.6,1077.55,1077.2,1089.55,9.05,-,ETHUSD,9.05,0.0,2.9500000000000455,0.34999999999990905
1312,2022-06-20 07:00:00,1077.55,1078.3,1072.2,1079.45,0.75,+,ETHUSD,0.75,0.75,1.150000000000091,5.349999999999909
1313,2022-06-20 07:15:00,1078.3,1088.9,1078.25,1090.1,10.6,+,ETHUSD,10.6,10.600000000000136,1.199999999999818,0.049999999999954525
1314,2022-06-20 07:30:00,1088.9,1080.75,1079.55,1089.3,8.15,-,ETHUSD,8.15,0.0,0.3999999999998636,1.2000000000000455
1315,2022-06-20 07:45:00,1080.75,1066.8,1064.8,1081.95,13.95,-,ETHUSD,13.95,0.0,1.2000000000000455,2.0
1316,2022-06-20 08:00:00,1066.8,1069.75,1064.45,1072.9,2.95,+,ETHUSD,2.95,2.9500000000000455,3.150000000000091,2.349999999999909
1317,2022-06-20 08:15:00,1069.75,1063.6,1058.05,1070.4,6.15,-,ETHUSD,6.15,0.0,0.650000000000091,5.5499999999999545
1318,2022-06-20 08:30:00,1063.6,1067.95,1058.7,1070.6,4.35,+,ETHUSD,4.35,4.350000000000136,2.6499999999998636,4.899999999999864
1319,2022-06-20 08:45:00,1067.95,1079.05,1065.35,1081.35,11.1,+,ETHUSD,11.1,11.099999999999909,2.2999999999999545,2.6000000000001364
1320,2022-06-20 09:00:00,1079.05,1085.0,1076.05,1085.0,5.95,+,ETHUSD,5.95,5.9500000000000455,0.0,3.0
1321,2022-06-20 09:15:00,1085.0,1071.1,1070.55,1090.0,13.9,-,ETHUSD,13.9,0.0,5.0,0.5499999999999545
1322,2022-06-20 09:30:00,1071.1,1076.85,1068.05,1078.8,5.75,+,ETHUSD,5.75,5.75,1.9500000000000455,3.0499999999999545
1323,2022-06-20 09:45:00,1076.85,1083.0,1076.85,1083.7,6.15,+,ETHUSD,6.15,6.150000000000091,0.7000000000000455,0.0
1324,2022-06-20 10:00:00,1083.0,1073.15,1072.0,1085.45,9.85,-,ETHUSD,9.85,0.0,2.4500000000000455,1.150000000000091
1325,2022-06-20 10:15:00,1073.15,1071.05,1067.05,1073.65,2.1,-,ETHUSD,2.1,0.0,0.5,4.0
1326,2022-06-20 10:30:00,1071.05,1064.75,1063.05,1074.8,6.3,-,ETHUSD,6.3,0.0,3.75,1.7000000000000455
1327,2022-06-20 10:45:00,1064.75,1077.5,1063.95,1078.3,12.75,+,ETHUSD,12.75,12.75,0.7999999999999545,0.7999999999999545
1328,2022-06-20 11:00:00,1077.5,1097.0,1074.95,1107.05,19.5,+,ETHUSD,19.5,19.5,10.049999999999955,2.5499999999999545
1329,2022-06-20 11:15:00,1097.0,1113.7,1095.85,1118.2,16.7,+,ETHUSD,16.7,16.700000000000045,4.5,1.150000000000091
1330,2022-06-20 11:30:00,1113.7,1123.5,1108.4,1127.55,9.8,+,ETHUSD,9.8,9.799999999999955,4.0499999999999545,5.2999999999999545
1331,2022-06-20 11:45:00,1123.5,1124.45,1114.3,1129.1,0.95,+,ETHUSD,0.95,0.9500000000000455,4.649999999999864,9.200000000000045
1332,2022-06-20 12:00:00,1124.45,1130.5,1119.05,1136.25,6.05,+,ETHUSD,6.05,6.0499999999999545,5.75,5.400000000000091
1333,2022-06-20 12:15:00,1130.5,1125.2,1121.45,1131.7,5.3,-,ETHUSD,5.3,0.0,1.2000000000000455,3.75
1334,2022-06-20 12:30:00,1125.2,1121.65,1115.25,1135.4,3.55,-,ETHUSD,3.55,0.0,10.200000000000045,6.400000000000091
1335,2022-06-20 12:45:00,1121.65,1121.7,1118.1,1124.95,0.05,+,ETHUSD,0.05,0.049999999999954525,3.25,3.550000000000182
1336,2022-06-20 13:00:00,1121.7,1116.7,1116.3,1129.35,5.0,-,ETHUSD,5.0,0.0,7.649999999999864,0.40000000000009095
1337,2022-06-20 13:15:00,1116.7,1124.1,1115.5,1125.95,7.4,+,ETHUSD,7.4,7.399999999999864,1.8500000000001364,1.2000000000000455
1338,2022-06-20 13:30:00,1124.1,1147.55,1121.25,1154.0,23.45,+,ETHUSD,23.45,23.450000000000045,6.4500000000000455,2.849999999999909
1339,2022-06-20 13:45:00,1147.55,1159.0,1146.0,1169.0,11.45,+,ETHUSD,11.45,11.450000000000045,10.0,1.5499999999999545
1340,2022-06-20 14:00:00,1159.0,1151.45,1149.65,1161.25,7.55,-,ETHUSD,7.55,0.0,2.25,1.7999999999999545
1341,2022-06-20 14:15:00,1151.45,1150.2,1143.05,1153.65,1.25,-,ETHUSD,1.25,0.0,2.2000000000000455,7.150000000000091
1342,2022-06-20 14:30:00,1150.2,1155.95,1146.6,1158.4,5.75,+,ETHUSD,5.75,5.75,2.4500000000000455,3.6000000000001364
1343,2022-06-20 14:45:00,1155.95,1150.65,1150.35,1164.95,5.3,-,ETHUSD,5.3,0.0,9.0,0.3000000000001819
1344,2022-06-20 15:00:00,1150.65,1139.0,1132.75,1152.3,11.65,-,ETHUSD,11.65,0.0,1.6499999999998636,6.25
1345,2022-06-20 15:15:00,1139.0,1127.2,1125.65,1140.4,11.8,-,ETHUSD,11.8,0.0,1.400000000000091,1.5499999999999545
1346,2022-06-20 15:30:00,1127.2,1126.55,1119.2,1130.8,0.65,-,ETHUSD,0.65,0.0,3.599999999999909,7.349999999999909
1347,2022-06-20 15:45:00,1126.55,1128.95,1125.7,1132.6,2.4,+,ETHUSD,2.4,2.400000000000091,3.6499999999998636,0.849999999999909
1348,2022-06-20 16:00:00,1128.95,1122.85,1120.35,1129.75,6.1,-,ETHUSD,6.1,0.0,0.7999999999999545,2.5
1349,2022-06-20 16:15:00,1122.85,1130.85,1122.75,1138.55,8.0,+,ETHUSD,8.0,8.0,7.7000000000000455,0.09999999999990905
1350,2022-06-20 16:30:00,1130.85,1126.1,1121.6,1136.0,4.75,-,ETHUSD,4.75,0.0,5.150000000000091,4.5
1351,2022-06-20 16:45:00,1126.1,1114.8,1104.6,1126.75,11.3,-,ETHUSD,11.3,0.0,0.650000000000091,10.200000000000045
1352,2022-06-20 17:00:00,1114.8,1120.5,1113.45,1125.85,5.7,+,ETHUSD,5.7,5.7000000000000455,5.349999999999909,1.349999999999909
1353,2022-06-20 17:15:00,1120.5,1124.65,1117.65,1127.0,4.15,+,ETHUSD,4.15,4.150000000000091,2.349999999999909,2.849999999999909
1354,2022-06-20 17:30:00,1124.65,1129.8,1122.65,1134.85,5.15,+,ETHUSD,5.15,5.149999999999864,5.0499999999999545,2.0
1355,2022-06-20 17:45:00,1129.8,1138.9,1129.45,1143.6,9.1,+,ETHUSD,9.1,9.100000000000136,4.699999999999818,0.34999999999990905
1356,2022-06-20 18:00:00,1138.9,1129.5,1126.5,1151.6,9.4,-,ETHUSD,9.4,0.0,12.699999999999818,3.0
1357,2022-06-20 18:15:00,1129.5,1124.6,1117.55,1132.1,4.9,-,ETHUSD,4.9,0.0,2.599999999999909,7.0499999999999545
1358,2022-06-20 18:30:00,1124.6,1125.5,1120.6,1131.3,0.9,+,ETHUSD,0.9,0.900000000000091,5.7999999999999545,4.0
1359,2022-06-20 18:45:00,1125.5,1132.05,1124.95,1135.65,6.55,+,ETHUSD,6.55,6.5499999999999545,3.6000000000001364,0.5499999999999545
1360,2022-06-20 19:00:00,1132.05,1118.45,1114.25,1134.55,13.6,-,ETHUSD,13.6,0.0,2.5,4.2000000000000455
1361,2022-06-20 19:15:00,1118.45,1115.65,1108.15,1121.85,2.8,-,ETHUSD,2.8,0.0,3.3999999999998636,7.5
1362,2022-06-20 19:30:00,1115.65,1112.75,1112.05,1123.0,2.9,-,ETHUSD,2.9,0.0,7.349999999999909,0.7000000000000455
1363,2022-06-20 19:45:00,1112.75,1106.65,1100.25,1116.9,6.1,-,ETHUSD,6.1,0.0,4.150000000000091,6.400000000000091
1364,2022-06-20 20:00:00,1106.65,1111.95,1092.1,1115.05,5.3,+,ETHUSD,5.3,5.2999999999999545,3.099999999999909,14.550000000000182
1365,2022-06-20 20:15:00,1111.95,1109.4,1109.35,1118.2,2.55,-,ETHUSD,2.55,0.0,6.25,0.0500000000001819
1366,2022-06-20 20:30:00,1109.4,1113.65,1106.8,1114.8,4.25,+,ETHUSD,4.25,4.25,1.1499999999998636,2.6000000000001364
1367,2022-06-20 20:45:00,1113.65,1094.15,1093.55,1117.8,19.5,-,ETHUSD,19.5,0.0,4.149999999999864,0.6000000000001364
1368,2022-06-20 21:00:00,1094.15,1087.4,1083.85,1096.25,6.75,-,ETHUSD,6.75,0.0,2.099999999999909,3.550000000000182
1369,2022-06-20 21:15:00,1087.4,1095.75,1079.55,1099.15,8.35,+,ETHUSD,8.35,8.349999999999909,3.400000000000091,7.850000000000136
1370,2022-06-20 21:30:00,1095.75,1098.4,1089.95,1102.3,2.65,+,ETHUSD,2.65,2.650000000000091,3.8999999999998636,5.7999999999999545
1371,2022-06-20 21:45:00,1098.4,1099.9,1095.5,1101.8,1.5,+,ETHUSD,1.5,1.5,1.8999999999998636,2.900000000000091
1372,2022-06-20 22:00:00,1099.9,1095.8,1086.0,1100.1,4.1,-,ETHUSD,4.1,0.0,0.1999999999998181,9.799999999999955
1373,2022-06-20 22:15:00,1095.8,1098.3,1092.75,1105.65,2.5,+,ETHUSD,2.5,2.5,7.350000000000136,3.0499999999999545
1374,2022-06-20 22:30:00,1098.3,1104.8,1094.15,1105.1,6.5,+,ETHUSD,6.5,6.5,0.2999999999999545,4.149999999999864
1375,2022-06-20 22:45:00,1104.8,1104.2,1104.2,1110.15,0.6,-,ETHUSD,0.6,0.0,5.350000000000136,0.0
1376,2022-06-20 23:00:00,1104.2,1115.45,1098.85,1119.05,11.25,+,ETHUSD,11.25,11.25,3.599999999999909,5.350000000000136
1377,2022-06-20 23:15:00,1115.45,1116.4,1112.2,1124.75,0.95,+,ETHUSD,0.95,0.9500000000000455,8.349999999999909,3.25
1378,2022-06-20 23:30:00,1116.4,1119.6,1114.8,1124.0,3.2,+,ETHUSD,3.2,3.199999999999818,4.400000000000091,1.6000000000001364
1379,2022-06-20 23:45:00,1119.6,1118.8,1115.0,1126.0,0.8,-,ETHUSD,0.8,0.0,6.400000000000091,3.7999999999999545
1380,2022-06-21 00:00:00,1118.8,1117.55,1115.55,1123.95,1.25,-,ETHUSD,1.25,0.0,5.150000000000091,2.0
1381,2022-06-21 00:15:00,1117.55,1119.1,1114.7,1121.05,1.55,+,ETHUSD,1.55,1.5499999999999545,1.9500000000000455,2.849999999999909
1382,2022-06-21 00:30:00,1119.1,1111.9,1109.8,1119.2,7.2,-,ETHUSD,7.2,0.0,0.10000000000013642,2.1000000000001364
1383,2022-06-21 00:45:00,1111.9,1100.8,1096.3,1112.6,11.1,-,ETHUSD,11.1,0.0,0.6999999999998181,4.5
1384,2022-06-21 01:00:00,1100.8,1091.3,1090.55,1102.0,9.5,-,ETHUSD,9.5,0.0,1.2000000000000455,0.75
1385,2022-06-21 01:15:00,1091.3,1096.9,1088.6,1096.95,5.6,+,ETHUSD,5.6,5.600000000000136,0.049999999999954525,2.7000000000000455
1386,2022-06-21 01:30:00,1096.9,1100.25,1092.4,1100.55,3.35,+,ETHUSD,3.35,3.349999999999909,0.2999999999999545,4.5
1387,2022-06-21 01:45:00,1100.25,1105.85,1098.8,1109.55,5.6,+,ETHUSD,5.6,5.599999999999909,3.7000000000000455,1.4500000000000455
1388,2022-06-21 02:00:00,1105.85,1103.95,1100.85,1110.35,1.9,-,ETHUSD,1.9,0.0,4.5,3.1000000000001364
1389,2022-06-21 02:15:00,1103.95,1104.1,1099.0,1106.15,0.15,+,ETHUSD,0.15,0.14999999999986358,2.050000000000182,4.9500000000000455
1390,2022-06-21 02:30:00,1104.1,1129.75,1104.1,1134.4,25.65,+,ETHUSD,25.65,25.65000000000009,4.650000000000091,0.0
1391,2022-06-21 02:45:00,1129.75,1125.75,1125.7,1137.4,4.0,-,ETHUSD,4.0,0.0,7.650000000000091,0.049999999999954525
1392,2022-06-21 03:00:00,1125.75,1126.5,1121.65,1130.6,0.75,+,ETHUSD,0.75,0.75,4.099999999999909,4.099999999999909
1393,2022-06-21 03:15:00,1126.5,1117.0,1113.65,1131.2,9.5,-,ETHUSD,9.5,0.0,4.7000000000000455,3.349999999999909
1394,2022-06-21 03:30:00,1117.0,1109.6,1106.6,1117.9,7.4,-,ETHUSD,7.4,0.0,0.900000000000091,3.0
1395,2022-06-21 03:45:00,1109.6,1127.8,1109.4,1128.55,18.2,+,ETHUSD,18.2,18.200000000000045,0.75,0.1999999999998181
1396,2022-06-21 04:00:00,1127.8,1137.0,1124.85,1141.95,9.2,+,ETHUSD,9.2,9.200000000000045,4.9500000000000455,2.9500000000000455
1397,2022-06-21 04:15:00,1137.0,1124.0,1122.3,1141.25,13.0,-,ETHUSD,13.0,0.0,4.25,1.7000000000000455
1398,2022-06-21 04:30:00,1124.0,1118.25,1118.05,1126.5,5.75,-,ETHUSD,5.75,0.0,2.5,0.20000000000004547
1399,2022-06-21 04:45:00,1118.25,1129.45,1118.1,1131.7,11.2,+,ETHUSD,11.2,11.200000000000045,2.25,0.15000000000009095
1400,2022-06-21 05:00:00,1129.45,1116.95,1114.45,1132.4,12.5,-,ETHUSD,12.5,0.0,2.9500000000000455,2.5
1401,2022-06-21 05:15:00,1116.95,1117.55,1113.15,1123.55,0.6,+,ETHUSD,0.6,0.599999999999909,6.0,3.7999999999999545
1402,2022-06-21 05:30:00,1117.55,1114.5,1111.35,1123.15,3.05,-,ETHUSD,3.05,0.0,5.600000000000136,3.150000000000091
1403,2022-06-21 05:45:00,1114.5,1118.3,1114.3,1119.95,3.8,+,ETHUSD,3.8,3.7999999999999545,1.650000000000091,0.20000000000004547
